Page total likes,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Total Interactions,Photo,Status,Video
11.84148073063159,1.0986122886681098,2.5649493574615367,1.791759469228055,1.3862943611198906,0.0,9.165447603085447,9.812741939229383,6.881411303642535,6.327936783729195,6.786716950605081,9.128913373280454,8.465689348549121,6.432940092739179,622,1,0,0
11.84148073063159,0.6931471805599453,2.5649493574615367,1.6094379124341003,2.4849066497880004,1.0,10.497062985697864,11.022931350784171,7.040536390215956,6.974478911025045,7.455298485683291,10.313343008945585,9.554851637414007,6.327936783729195,174,0,0,1
11.84148073063159,1.0986122886681098,2.5649493574615367,1.6094379124341003,1.0986122886681098,0.0,8.50532301884575,9.147507062804614,5.955837369464831,5.726847747587197,6.218600119691729,8.676075516476429,7.983098940710892,5.6131281063880705,162,1,0,0
11.84148073063159,1.0986122886681098,2.5649493574615367,1.3862943611198906,2.3978952727983707,0.0,7.428927194802272,7.982757702011113,5.262690188904886,5.147494476813453,5.402677381872279,7.368970402194793,6.755768921984255,4.882801922586371,39,1,0,0
11.84148073063159,1.3862943611198906,2.5649493574615367,1.3862943611198906,1.3862943611198906,0.0,8.571870752706934,9.167328481382892,5.910796644040527,5.472270673671475,5.846438775057725,8.407601514786142,7.792761720816526,5.594711379601839,204,1,0,0
11.84148073063159,1.3862943611198906,2.5649493574615367,1.0986122886681098,2.302585092994046,0.0,8.00736706798333,8.579040594742317,5.594711379601839,5.225746673713202,5.5134287461649825,8.019612794400267,7.424761761823209,5.272999558563747,125,1,0,0
11.84148073063159,0.6931471805599453,2.5649493574615367,1.0986122886681098,1.3862943611198906,0.0,8.23403420769204,8.874867635688053,5.700443573390687,5.564520407322694,6.068425588244111,8.662677858158219,7.985824666418917,5.501258210544727,75,1,0,0
11.84148073063159,1.0986122886681098,2.5649493574615367,0.6931471805599453,2.4849066497880004,0.0,8.414717399827001,8.963032193662675,6.049733455231958,5.652489180268651,6.068425588244111,8.55333223803211,7.991253929840199,5.75890177387728,199,1,0,0
11.84148073063159,1.3862943611198906,2.5649493574615367,0.6931471805599453,1.3862943611198906,0.0,7.897668150726906,8.44009614103127,5.53338948872752,5.1298987149230735,5.424950017481403,8.023879992734878,7.454719949364001,5.298317366548036,113,1,0,0
11.84148073063159,0.6931471805599453,2.5649493574615367,2.0794415416798357,2.3978952727983707,1.0,9.893487720457795,10.26339725898479,6.173786103901937,6.052089168924417,6.692083742506628,8.554103545436334,7.920446505142607,5.517452896464707,100,1,0,0
11.84148073063159,1.0986122886681098,2.5649493574615367,2.0794415416798357,2.302585092994046,0.0,9.774346508212899,10.406049122883656,8.585412430393381,8.556990661290303,8.786914938491025,10.04914512495849,9.37526141408997,8.31996102188653,269,0,1,0
11.84148073063159,0.6931471805599453,2.5649493574615367,2.0794415416798357,1.3862943611198906,0.0,8.098946748943339,8.713746330456916,5.726847747587197,5.652489180268651,5.998936561946683,8.514589805546123,7.85748078694253,5.5134287461649825,59,1,0,0
11.84148073063159,1.0986122886681098,2.5649493574615367,1.9459101490553132,2.4849066497880004,0.0,9.49408972140025,10.094066588976938,7.628517626575055,7.556427969440253,7.908754738783246,9.777243825961877,9.142596719889664,7.448333860897476,262,0,1,0
11.84148073063159,0.6931471805599453,2.5649493574615367,1.9459101490553132,1.3862943611198906,1.0,9.824498456285756,10.255516721554965,6.249975242259483,5.905361848054571,6.133398042996649,9.399223686605279,8.817742129574842,5.768320995793772,211,0,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.791759469228055,2.3978952727983707,0.0,8.891374009484636,9.546098067659527,7.643961949002529,7.640123172695364,9.398892478520773,9.513772754519195,8.867427438524983,7.588829878307813,36,1,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.791759469228055,1.3862943611198906,1.0,7.880804344674901,8.359603270841466,4.90527477843843,4.700480365792417,5.14166355650266,7.754052639035757,7.228388451573604,4.624972813284271,46,0,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.6094379124341003,2.4849066497880004,0.0,8.36287583103188,9.03455739202181,5.87493073085203,5.75890177387728,6.2422232654551655,8.8934354408475,8.19836438996762,5.676753802268282,58,1,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.6094379124341003,1.3862943611198906,1.0,8.983314293397749,9.474549088242322,5.332718793265369,5.0689042022202315,5.4116460518550396,8.815073088844464,8.158516244806831,4.9344739331306915,71,0,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.3862943611198906,2.4849066497880004,0.0,9.715771471424866,10.329180034324262,8.181160858023409,8.150467911624004,8.476996001664824,10.100861911956375,9.46412951340478,8.011355109161286,214,0,1,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.3862943611198906,1.0986122886681098,0.0,7.563200592358071,8.155362120328135,4.584967478670572,4.430816798843313,4.844187086458591,7.744136627627991,7.074116816197362,4.356708826689592,32,0,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.0986122886681098,2.4849066497880004,0.0,8.239329427901795,8.899730794880696,5.82600010738045,5.648974238161206,6.111467339502679,8.754160749323518,8.076204527239026,5.638354669333745,92,1,0,0
11.837570896976379,0.6931471805599453,2.5649493574615367,1.0986122886681098,1.0986122886681098,0.0,7.337587743538596,8.037543185118697,4.442651256490317,4.343805421853684,4.605170185988092,7.973844375944687,7.249925536717988,4.343805421853684,14,0,0,0
11.837570896976379,1.0986122886681098,2.4849066497880004,0.6931471805599453,2.302585092994046,0.0,7.455298485683291,8.057060681965766,4.6913478822291435,4.189654742026425,4.564348191467836,7.746732907753622,7.117205503164344,4.356708826689592,58,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,0.6931471805599453,1.3862943611198906,1.0,10.136541829958853,10.599779782240146,6.588926477533519,6.148468295917647,6.761572768804055,9.688622142666144,9.060563446657955,6.113682179832232,337,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,2.0794415416798357,2.302585092994046,0.0,8.49596955496461,9.093806555720231,5.87493073085203,5.204006687076795,5.579729825986222,8.500047032581268,7.905810312658931,5.5093883366279774,242,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,2.0794415416798357,1.3862943611198906,0.0,7.984803389734406,8.601534339849989,5.472270673671475,5.209486152841421,5.996452088619021,8.269244521183056,7.623153068476902,5.308267697401205,87,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,1.9459101490553132,2.3978952727983707,0.0,7.793999089503996,8.40357646462927,5.564520407322694,5.365976015021851,6.073044534100405,8.012349639327795,7.32052696227274,5.170483995038151,83,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,1.9459101490553132,1.0986122886681098,1.0,9.706072662294519,10.37195875822042,6.131226489483141,6.021023349349527,6.29156913955832,9.972873680021136,9.166283985779263,5.8971538676367405,81,0,0,1
11.83739741386886,0.6931471805599453,2.4849066497880004,1.791759469228055,2.4849066497880004,0.0,8.66785206770135,9.255887186932153,5.840641657373398,5.3230099791384085,5.71042701737487,8.512582578858554,7.9247959139564355,5.484796933490655,220,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,1.791759469228055,1.3862943611198906,0.0,7.842278779117352,8.486115235845377,5.111987788356544,4.882801922586371,5.123963979403259,8.209580483475577,7.550661243105336,4.90527477843843,53,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,1.6094379124341003,2.3978952727983707,0.0,7.722234744709607,8.38320455141292,5.442417710521793,5.159055299214529,5.793013608384144,8.067462667010057,7.351158226430694,5.1298987149230735,90,1,0,0
11.83739741386886,0.6931471805599453,2.4849066497880004,1.6094379124341003,1.3862943611198906,1.0,10.206292200258018,11.349064458819743,6.045005314036012,5.720311776607412,6.1903154058531475,10.48116776328736,9.18122047340233,5.575949103146316,160,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,1.3862943611198906,2.4849066497880004,1.0,9.30027247947679,10.238244032373839,6.035481432524756,5.817111159963204,6.3835066348840055,9.620262200801289,8.537191877922927,5.768320995793772,123,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.0,10.837873572679374,12.010842125443304,6.447305862541213,6.2422232654551655,6.859614903654202,10.908777683972865,9.449750895754265,5.849324779946859,162,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,1.0986122886681098,2.3978952727983707,1.0,10.266497388607728,10.7655121544701,6.688354713946762,6.484635235635252,7.1459844677143876,9.553362539461128,8.916908467543795,6.013715156042802,202,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,1.0986122886681098,1.3862943611198906,1.0,10.21159705705293,11.313364153913575,6.295266001439646,5.817111159963204,6.293419278846481,10.198765701609537,8.95686647085414,5.755742213586912,245,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,0.6931471805599453,2.3978952727983707,0.0,7.763446388727362,8.563122123304638,5.4510384535657,5.209486152841421,5.556828061699537,8.319229938632326,7.474204806496124,5.204006687076795,69,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,0.6931471805599453,1.3862943611198906,0.0,8.136518252115291,8.727129915243166,5.877735781779639,5.700443573390687,6.464588303689961,8.418697944667139,7.77863014732581,5.638354669333745,119,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,2.0794415416798357,2.4849066497880004,0.0,7.673223121121708,8.323851131338817,5.288267030694535,5.056245805348308,5.393627546352362,8.10258642539079,7.403061091090091,5.087596335232384,55,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,2.0794415416798357,1.3862943611198906,1.0,10.886632871395525,11.44882418156364,7.3632795869630385,6.903747257584598,7.293017679772782,10.393508246868931,9.609988594762783,6.785587645007929,787,1,0,0
11.836355882724064,0.6931471805599453,2.4849066497880004,1.9459101490553132,2.4849066497880004,0.0,7.682021510826875,8.266678443305896,5.356586274672012,5.1298987149230735,5.313205979041787,7.96346006663897,7.3395376954076745,5.147494476813453,70,1,0,0
11.834240553045111,0.6931471805599453,2.4849066497880004,1.9459101490553132,1.3862943611198906,0.0,8.04012466444838,8.68946441235669,5.8888779583328805,5.666426688112432,6.240275845170769,8.17131687471973,7.484930283289661,5.62040086571715,119,1,0,0
11.834240553045111,0.6931471805599453,2.4849066497880004,1.791759469228055,2.3978952727983707,1.0,10.580124180969083,11.542979290298693,6.3784261836515865,6.133398042996649,6.54534966033442,10.579107016227857,9.340754410698116,5.820082930352362,162,1,0,0
11.834240553045111,0.6931471805599453,2.4849066497880004,1.791759469228055,1.3862943611198906,1.0,11.52058604763684,12.303417118392922,7.650644551436897,7.459338895220296,7.754481547470383,10.996400296278916,9.845911404398532,6.786716950605081,550,0,0,1
11.834240553045111,1.3862943611198906,2.4849066497880004,1.6094379124341003,2.4849066497880004,0.0,9.111293218374948,9.702777967428895,6.914730892718563,6.742880635791903,7.050989447068045,9.165656764349542,8.552753366814787,6.608000625296087,273,0,1,0
11.834240553045111,0.6931471805599453,2.4849066497880004,1.6094379124341003,1.0986122886681098,1.0,9.345308232386667,10.737591613422335,6.320768294250582,6.037870919922137,6.576469569048224,9.527920994773828,8.371242135931933,6.0844994130751715,233,1,0,0
11.834240553045111,0.6931471805599453,2.4849066497880004,1.3862943611198906,2.4849066497880004,0.0,9.513772754519195,10.316788546412067,6.249975242259483,6.129050210060545,6.504288173536645,10.189530782819384,9.372544251851037,6.104793232414985,114,0,0,1
11.834240553045111,0.6931471805599453,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.0,10.528810820966973,11.136208150713541,7.048386408721883,6.695798917058491,7.201916317531627,10.003378135350923,9.294773427951013,6.586171654854675,505,1,0,0
11.834240553045111,0.6931471805599453,2.4849066497880004,1.3862943611198906,1.0986122886681098,0.0,7.113956109566034,7.780303087908373,2.8903717578961645,2.8903717578961645,2.995732273553991,7.780303087908373,7.113956109566034,2.8903717578961645,0,1,0,0
11.829034631562282,0.6931471805599453,2.4849066497880004,0.6931471805599453,2.3978952727983707,0.0,10.042597108240328,10.98598739680029,6.0844994130751715,5.926926025970411,6.297109319933935,9.450694960020746,8.51097389160232,5.572154032177765,97,1,0,0
11.829034631562282,1.0986122886681098,2.4849066497880004,0.6931471805599453,1.3862943611198906,0.0,7.27655640271871,7.928406026180535,5.384495062789089,5.123963979403259,5.356586274672012,7.562681246721884,6.913737350659685,5.043425116919247,64,1,0,0
11.829034631562282,0.6931471805599453,2.4849066497880004,2.0794415416798357,2.5649493574615367,0.0,8.230843564198235,9.051813463747946,6.490723534502507,6.46302945692067,7.643003635560718,8.830396801098097,8.078688229229872,6.395261598115449,38,1,0,0
11.829034631562282,1.0986122886681098,2.4849066497880004,2.0794415416798357,1.3862943611198906,0.0,9.07440609473535,9.788525534066446,7.738923757439457,7.71244383427499,7.947678571301568,9.643355794171352,8.901775088607979,7.649692623711514,101,0,1,0
11.829034631562282,1.3862943611198906,2.4849066497880004,1.9459101490553132,2.3978952727983707,0.0,8.698013622083925,9.316860215353856,6.489204931325317,5.8916442118257715,6.240275845170769,8.52872642722991,7.874358824729881,6.061456918928017,441,1,0,0
11.829034631562282,0.6931471805599453,2.4849066497880004,1.9459101490553132,1.3862943611198906,0.0,8.430109084509125,9.126306376366173,6.12029741895095,5.726847747587197,6.068425588244111,8.213923595622743,7.45182223652793,5.723585101952381,252,1,0,0
11.829034631562282,1.3862943611198906,2.4849066497880004,1.791759469228055,2.3978952727983707,1.0,7.985824666418917,8.66561319653451,5.7745515455444085,5.497168225293202,5.940171252720432,8.207674424355282,7.522400231387125,5.4680601411351315,122,1,0,0
11.829034631562282,1.3862943611198906,2.4849066497880004,1.791759469228055,1.0986122886681098,0.0,8.808817483100642,9.479833015227753,5.298317366548036,4.6913478822291435,4.955827057601261,8.92930284224307,8.112827478751374,5.056245805348308,117,0,1,0
11.829034631562282,0.6931471805599453,2.4849066497880004,1.6094379124341003,2.302585092994046,1.0,7.8504931808711405,8.565030520830398,5.953243334287785,5.638354669333745,6.152732694704104,8.251924713801357,7.499423290592229,5.58724865840025,158,1,0,0
11.829034631562282,0.6931471805599453,2.4849066497880004,1.6094379124341003,1.3862943611198906,0.0,9.960670966063581,10.911080442817068,5.802118375377063,5.43372200355424,5.799092654460526,9.536690120068803,8.5657928612523,5.225746673713202,163,0,0,0
11.829034631562282,1.3862943611198906,2.4849066497880004,1.3862943611198906,2.3978952727983707,0.0,8.297294370266917,8.981681639973862,6.311734809152915,5.768320995793772,6.169610732491456,8.439447842791385,7.704811922932594,6.0014148779611505,311,1,0,0
11.829034631562282,0.6931471805599453,2.4849066497880004,1.3862943611198906,1.3862943611198906,0.0,7.3343293503005365,7.951207156472972,5.3612921657094255,5.247024072160486,7.215239978730097,7.099201743553092,6.53813982376767,4.969813299576001,39,1,0,0
11.828174065139814,0.6931471805599453,2.4849066497880004,1.0986122886681098,2.4849066497880004,1.0,7.985824666418917,8.708969906980947,5.926926025970411,5.648974238161206,6.182084906716632,8.414052432496725,7.639642287858013,5.662960480135946,126,1,0,0
11.828174065139814,0.6931471805599453,2.4849066497880004,1.0986122886681098,1.3862943611198906,0.0,10.115408363827857,10.525165583876873,6.740519359606223,6.336825731146441,6.7464121285733745,9.580247384683632,9.002208578282412,6.22455842927536,421,1,0,0
11.828174065139814,1.0986122886681098,2.4849066497880004,0.6931471805599453,2.302585092994046,0.0,7.705262474866325,8.422003004412488,5.662960480135946,5.3981627015177525,5.799092654460526,8.06777619577889,7.310550158534422,5.402677381872279,91,1,0,0
11.828174065139814,1.3862943611198906,2.4849066497880004,0.6931471805599453,1.3862943611198906,0.0,8.462314529906248,9.1381996941985,6.410174881966167,5.8664680569332965,6.251903883165888,8.732627099660395,8.051022208190679,6.100318952020064,342,1,0,0
11.828174065139814,1.3862943611198906,2.4849066497880004,2.0794415416798357,2.302585092994046,0.0,7.70796153183549,8.352318548226004,5.739792912179234,5.37989735354046,5.66988092298052,7.852050207265889,7.237059026124737,5.455321115357702,129,1,0,0
11.828174065139814,1.0986122886681098,2.4849066497880004,2.0794415416798357,1.6094379124341003,0.0,7.87359778968554,8.505929999137527,5.75890177387728,5.365976015021851,5.703782474656201,8.022240916806537,7.381501894506707,5.501258210544727,148,1,0,0
11.828174065139814,1.3862943611198906,2.3978952727983707,1.9459101490553132,2.3978952727983707,0.0,8.036249942132116,8.656085190282855,5.971261839790462,5.552959584921617,5.8888779583328805,8.166784289056151,7.493873886783559,5.683579767338681,185,1,0,0
11.828174065139814,0.6931471805599453,2.3978952727983707,1.9459101490553132,1.3862943611198906,0.0,7.004881989712859,7.8434564043761155,5.783825182329737,5.662960480135946,7.791109510610028,7.158513997329321,6.558197802812269,5.3981627015177525,65,1,0,0
11.828174065139814,1.0986122886681098,2.3978952727983707,1.791759469228055,2.4849066497880004,0.0,7.944492163932159,8.562357743370612,5.765191102784844,5.389071729816501,5.717027701406222,8.048468743668883,7.392031567514591,5.484796933490655,142,1,0,0
11.8278894777349,1.0986122886681098,2.3978952727983707,1.791759469228055,1.3862943611198906,1.0,9.431000842996585,10.123345712858809,7.670428522190693,7.584264818389059,7.854381210652365,9.670987868797893,8.940760134888384,7.415776975415394,378,0,1,0
11.8278894777349,0.6931471805599453,2.3978952727983707,1.6094379124341003,2.3978952727983707,0.0,9.455401958591324,9.993967905664503,6.666956792429207,6.29156913955832,6.782192056006791,9.493487175626202,8.962007209588313,6.3561076606958915,430,1,0,0
11.8278894777349,0.6931471805599453,2.3978952727983707,1.6094379124341003,2.302585092994046,1.0,7.213768308118642,7.805474625270857,3.6375861597263857,3.6375861597263857,4.02535169073515,7.675546002537848,7.02197642307216,3.4965075614664802,0,1,0,0
11.8278894777349,1.0986122886681098,2.3978952727983707,1.6094379124341003,1.3862943611198906,0.0,11.1403679146895,11.56126790988073,7.872836175025724,7.190676034332207,7.577121930876679,10.483130032299252,9.895505782794471,7.2115567333138015,1626,1,0,0
11.8278894777349,1.3862943611198906,2.3978952727983707,1.3862943611198906,2.3978952727983707,0.0,7.445417556701687,8.063062911326792,5.666426688112432,5.5053315359323625,5.8289456176102075,7.708410667257367,7.020190708311925,5.327876168789581,79,1,0,0
11.8278894777349,0.6931471805599453,2.3978952727983707,1.3862943611198906,1.6094379124341003,0.0,7.236339342754344,7.841885928984623,5.41610040220442,5.393627546352362,6.837332814685591,7.6787889981991535,7.102499355774649,5.153291594497779,17,1,0,0
11.8278894777349,0.6931471805599453,2.3978952727983707,1.0986122886681098,2.4849066497880004,1.0,7.880804344674901,8.607582191143917,5.8805329864007,5.755742213586912,6.180016653652572,8.408716715080153,7.650644551436897,5.583496308781699,72,1,0,0
11.8278894777349,0.6931471805599453,2.3978952727983707,1.0986122886681098,1.6094379124341003,0.0,11.158319807152873,11.623983717651743,8.076204527239026,7.874358824729881,8.472823243680297,10.684462443461593,9.933483152571508,7.341483852363161,1136,1,0,0
11.8278894777349,1.3862943611198906,2.3978952727983707,0.6931471805599453,2.4849066497880004,0.0,8.209308411646937,8.884887201837403,6.115892125483034,5.802118375377063,6.1903154058531475,8.251403065380556,7.544861068658458,5.796057750765372,222,1,0,0
11.825814651779986,1.0986122886681098,2.3978952727983707,0.6931471805599453,1.6094379124341003,0.0,9.15957325492253,9.88108855759265,7.0326242610280065,6.940222469119639,7.321849713788356,9.681530796701484,8.938137870372788,6.889591308354466,238,0,1,0
11.825814651779986,1.3862943611198906,2.3978952727983707,2.0794415416798357,2.302585092994046,0.0,7.794411205726601,8.405143687607614,5.771441123130016,5.472270673671475,5.786897381366708,8.045908742270779,7.429520842786462,5.517452896464707,148,1,0,0
11.825814651779986,1.0986122886681098,2.3978952727983707,2.0794415416798357,1.3862943611198906,0.0,9.537699784080726,10.220813375077594,7.887959336599945,7.852050207265889,8.130353547431238,9.91338837721339,9.25272913846797,7.720017940432244,271,0,1,0
11.825814651779986,0.6931471805599453,2.3978952727983707,1.9459101490553132,2.3978952727983707,0.0,7.422971251049421,8.204124932574041,5.82600010738045,5.783825182329737,7.3901814282264295,7.8628820346414905,7.293017679772782,5.594711379601839,34,1,0,0
11.825814651779986,0.6931471805599453,2.3978952727983707,1.9459101490553132,2.1972245773362196,0.0,7.140453043101158,7.677400430514807,3.6375861597263857,3.6375861597263857,3.912023005428146,7.555905093611346,6.982862751468942,3.5263605246161616,0,1,0,0
11.825814651779986,1.0986122886681098,2.3978952727983707,1.9459101490553132,1.6094379124341003,0.0,7.795234929002173,8.414274137408396,5.7430031878094825,5.476463551931511,5.780743515792329,7.968665700466235,7.353081920515432,5.4680601411351315,139,1,0,0
